S. No.,Date,Region,Confirmed Cases,Active Cases,Cured/Discharged,Death
1945,09-10-2020,Goa,22251,4833,17156,262
1946,09-11-2020,Goa,22890,5030,17592,268
1947,09-12-2020,Goa,23445,5104,18065,276
1948,09-13-2020,Goa,24185,5323,18576,286
1949,09-14-2020,Goa,24592,5173,19129,290
1950,09-15-2020,Goa,24898,4946,19648,304
1951,09-16-2020,Goa,25511,5102,20094,315
1952,09-17-2020,Goa,26139,5375,20445,319
1953,09-18-2020,Goa,26783,5612,20844,327
1954,09-19-2020,Goa,27379,5730,21314,335
1955,09-20-2020,Goa,28022,5920,21760,342
1956,09-21-2020,Goa,28429,5781,22297,351
1957,09-22-2020,Goa,28753,5667,22726,360
1958,09-23-2020,Goa,29343,5513,23462,368
1959,09-24-2020,Goa,29879,5646,23857,376
1960,09-25-2020,Goa,30552,5822,24347,383
1961,09-26-2020,Goa,31071,5614,25071,386
1962,09-27-2020,Goa,31574,5424,25759,391
1963,09-28-2020,Goa,31958,5097,26460,401
1964,09-29-2020,Goa,32396,4917,27072,407
1965,09-30-2020,Goa,32777,4577,27781,419
1966,10-01-2020,Goa,33418,4865,28125,428
1967,10-02-2020,Goa,33942,4977,28525,440
1968,10-03-2020,Goa,34455,5009,29004,442
1969,10-04-2020,Goa,34900,4923,29527,450
1970,10-05-2020,Goa,35328,4839,30033,456
1971,10-06-2020,Goa,35719,4803,30456,460
1972,10-07-2020,Goa,36238,4720,31050,468
1973,10-08-2020,Goa,36670,4749,31444,477
1974,10-09-2020,Goa,37102,4716,31902,484
1975,10-10-2020,Goa,37591,4783,32317,491
1976,03-20-2020,Gujarat,2,2,0,0
1977,03-21-2020,Gujarat,7,7,0,0
1978,03-22-2020,Gujarat,18,17,0,1
1979,03-23-2020,Gujarat,29,28,0,1
1980,03-24-2020,Gujarat,29,28,0,1
1981,03-25-2020,Gujarat,33,32,0,1
1982,03-26-2020,Gujarat,38,36,0,2
1983,03-27-2020,Gujarat,43,40,0,3
1984,03-28-2020,Gujarat,45,42,0,3
1985,03-29-2020,Gujarat,53,49,0,4
1986,03-30-2020,Gujarat,58,52,1,5
1987,03-31-2020,Gujarat,73,64,3,6
1988,04-01-2020,Gujarat,74,63,5,6
1989,04-02-2020,Gujarat,82,71,5,6
1990,04-03-2020,Gujarat,87,72,8,7
1991,04-04-2020,Gujarat,95,76,10,9
1992,04-05-2020,Gujarat,105,81,14,10
1993,04-06-2020,Gujarat,122,93,18,11
1994,04-07-2020,Gujarat,144,110,22,12
1995,04-08-2020,Gujarat,165,127,25,13
1996,04-09-2020,Gujarat,179,138,25,16
1997,04-10-2020,Gujarat,241,198,26,17
1998,04-11-2020,Gujarat,308,258,31,19
1999,04-12-2020,Gujarat,432,366,44,22
2000,04-13-2020,Gujarat,516,447,44,25
2001,04-14-2020,Gujarat,539,459,54,26
2002,04-15-2020,Gujarat,650,563,59,28
2003,04-16-2020,Gujarat,766,669,64,33
2004,04-17-2020,Gujarat,930,821,73,36
2005,04-18-2020,Gujarat,1099,972,86,41
2006,04-19-2020,Gujarat,1376,1230,93,53
2007,04-20-2020,Gujarat,1743,1575,105,63
2008,04-21-2020,Gujarat,1939,1737,131,71
2009,04-22-2020,Gujarat,2178,1949,139,90
2010,04-23-2020,Gujarat,2407,2125,179,103
2011,04-24-2020,Gujarat,2624,2254,258,112
2012,04-25-2020,Gujarat,2815,2423,265,127
2013,04-26-2020,Gujarat,3071,2656,282,133
2014,04-27-2020,Gujarat,3301,2837,313,151
2015,04-28-2020,Gujarat,3548,2992,394,162
2016,04-29-2020,Gujarat,3744,3129,434,181
2017,04-30-2020,Gujarat,4082,3358,527,197
2018,05-01-2020,Gujarat,4395,3568,613,214
2019,05-02-2020,Gujarat,4721,3750,735,236
2020,05-03-2020,Gujarat,5054,3896,896,262
2021,05-04-2020,Gujarat,5428,4096,1042,290
2022,05-05-2020,Gujarat,5804,4290,1195,319
2023,05-06-2020,Gujarat,6245,4496,1381,368
2024,05-07-2020,Gujarat,6625,4729,1500,396
2025,05-08-2020,Gujarat,7012,4878,1709,425
2026,05-09-2020,Gujarat,7402,5081,1872,449
2027,05-10-2020,Gujarat,7796,5233,2091,472
2028,05-11-2020,Gujarat,8194,5156,2545,493
2029,05-12-2020,Gujarat,8541,5248,2780,513
